Plot Title: 10166267,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",End Of File
1,2/6/2019 21:00,-1.114,0,2.67,
2,2/7/2019 3:00,-0.774,0,2.67,
3,2/7/2019 9:00,-0.887,0,2.67,
4,2/7/2019 15:00,-0.662,0,2.67,
5,2/7/2019 21:00,-1.341,0,2.67,
6,2/8/2019 3:00,-1.914,0,2.67,
7,2/8/2019 9:00,-1.799,0,2.67,
8,2/8/2019 15:00,-1.456,0,2.67,
9,2/8/2019 21:00,-1.114,0,2.67,
10,2/9/2019 3:00,-0.887,0,2.67,
11,2/9/2019 9:00,-0.887,0,2.67,
12,2/9/2019 15:00,-1.001,0,2.67,
13,2/9/2019 21:00,-0.774,0,2.67,
14,2/10/2019 3:00,-0.662,0,2.67,
15,2/10/2019 9:00,-0.437,0,2.67,
16,2/10/2019 15:00,-0.437,0,2.67,
17,2/10/2019 21:00,-0.325,0,2.65,
18,2/11/2019 3:00,-0.325,0,2.65,
19,2/11/2019 9:00,-0.325,0,2.65,
20,2/11/2019 15:00,-0.213,0,2.65,
21,2/11/2019 21:00,-0.213,0,2.65,
22,2/12/2019 3:00,-0.102,0,2.65,
23,2/12/2019 9:00,0.01,0,2.65,
24,2/12/2019 15:00,0.01,0,2.65,
25,2/12/2019 21:00,0.01,0,2.65,
26,2/13/2019 3:00,0.01,0,2.65,
27,2/13/2019 9:00,0.01,0,2.65,
28,2/13/2019 15:00,0.01,0,2.65,
29,2/13/2019 21:00,0.01,0,2.65,
30,2/14/2019 3:00,0.01,0,2.65,
31,2/14/2019 9:00,0.01,0,2.65,
32,2/14/2019 15:00,0.01,0,2.65,
33,2/14/2019 21:00,0.01,0,2.65,
34,2/15/2019 3:00,0.121,0,2.65,
35,2/15/2019 9:00,0.01,0,2.65,
36,2/15/2019 15:00,0.01,0,2.65,
37,2/15/2019 21:00,0.01,0,2.65,
38,2/16/2019 3:00,0.01,0,2.65,
39,2/16/2019 9:00,0.01,0,2.65,
40,2/16/2019 15:00,0.01,0,2.65,
41,2/16/2019 21:00,0.01,0,2.65,
42,2/17/2019 3:00,0.01,0,2.65,
43,2/17/2019 9:00,0.01,0,2.65,
44,2/17/2019 15:00,0.01,0,2.65,
45,2/17/2019 21:00,0.01,0,2.65,
46,2/18/2019 3:00,0.01,0,2.65,
47,2/18/2019 9:00,0.01,0,2.65,
48,2/18/2019 15:00,0.01,0,2.65,
49,2/18/2019 21:00,0.01,0,2.65,
50,2/19/2019 3:00,-0.102,0,2.65,
51,2/19/2019 9:00,0.01,0,2.65,
52,2/19/2019 15:00,-0.102,0,2.65,
53,2/19/2019 21:00,0.01,0,2.65,
54,2/20/2019 3:00,0.01,0,2.65,
55,2/20/2019 9:00,0.01,0,2.65,
56,2/20/2019 15:00,0.01,0,2.65,
57,2/20/2019 21:00,0.01,0,2.65,
58,2/21/2019 3:00,0.01,0,2.65,
59,2/21/2019 9:00,-0.102,0,2.65,
60,2/21/2019 15:00,0.01,0,2.65,
61,2/21/2019 21:00,0.01,0,2.65,
62,2/22/2019 3:00,0.01,0,2.65,
63,2/22/2019 9:00,0.01,0,2.65,
64,2/22/2019 15:00,0.01,0,2.65,
65,2/22/2019 21:00,0.01,0,2.65,
66,2/23/2019 3:00,0.01,0,2.65,
67,2/23/2019 9:00,0.01,0,2.65,
68,2/23/2019 15:00,0.01,0,2.65,
69,2/23/2019 21:00,0.01,0,2.65,
70,2/24/2019 3:00,0.01,0,2.65,
